Area,Rooms,Price
800,7,630000
1298,5,680000
1740,6,1050000
1491,6,720000
2225,7,990000
1387,6,875000
1797,7,1140000
1211,5,975000
3344,8,1540000
1400,6,451000
1405,5,490000
1205,6,890000
899,4,720000
2822,8,2000000
1241,6,721000
1030,4,535000
1570,7,646000
1700,7,1358000
780,4,2300000
1603,8,1775000
1728,8,630000
1075,7,738000
1713,8,780000
900,6,915000
6835,14,7000000
1413,5,700000
1818,6,1102000
1753,8,1190000
1020,5,568000
2209,8,1642000
2755,6,1160000
1377,3,1701000
755,3,770000
1485,2,800000
2326,7,1850000
750,3,450000
1840,8,1385000
4500,19,3355000
758,5,530000
712,6,957000
1300,6,545000
1012,4,610000
2923,10,1485000
2950,15,1500000
3300,8,1950000
4460,16,930000
4354,14,1200000
560,4,450000
1705,7,663000
1572,7,995000
1847,6,420000
1373,6,535000
1100,6,711000
2029,7,595000
4640,13,2325000
3360,15,801500
750,6,650000
1200,5,1150000
1305,6,750000
1372,6,338000
1635,4,1605000
800,4,780000
1100,7,353000
900,4,485000
1025,4,499000
1176,5,529000
1650,7,568000
1200,5,600000
1214,5,772500
2055,7,930000
600,3,655000
1939,8,1250000
2920,10,1125000
1476,6,1360000
3190,10,2200000
1550,6,668000
1800,7,770000
1550,6,814000
2455,8,1375000
2950,10,905000
1244,4,3500000
1128,4,1025000
1300,4,850000
4963,15,1160000
1700,7,928000
900,4,540000
1616,8,138000
1745,6,1500000
1015,4,965000
2282,8,1730000
1718,6,1008000
1250,6,556500
888,5,634500
778,3,565000
1192,5,850000
2080,8,1549000
4200,9,3000000
1200,5,254000
967,4,269000
1370,8,600000
1120,5,606000
701,5,709000
1943,8,1090000
1300,6,866000
2265,5,2300000
1633,7,849000
1600,6,999500
1185,5,690000
1341,3,789000
1809,7,1380000
1896,6,910000
1101,4,1010000
2805,4,3525000
1434,6,841000
2025,11,1575000
1330,5,1295000
1081,3,610500
1400,5,1200800
1335,5,1500000
1450,6,430000
1602,6,912000
2573,8,1060000
3500,9,1099000
1250,8,1050000
779,4,415000
1121,5,870000
3454,12,978000
1296,6,580000
1720,6,1300000
2099,7,1695000
2007,8,1075000
3594,9,1640000
1437,6,340000
1600,5,1415000
932,4,756000
1050,6,829000
905,4,785000
1215,8,950000
1760,10,1817500
1960,9,2532000
1700,8,795000
737,3,299000
1800,7,930000
2686,9,2600000
1716,7,915000
1266,6,800000
885,4,707000
5683,10,6050000
1260,5,870000
1522,6,900000
3400,7,1775000
973,4,285000
3800,23,440000
710,4,732000
1249,5,540000
1104,6,545500
1146,4,1199000
1012,5,810000
1225,4,1300000
1423,5,1100000
1584,5,1250000
1725,6,950000
1418,5,1020000
2315,8,1875000
2050,6,1320000
700,3,585000
1065,5,650000
899,3,1180000
743,3,625000
1306,4,909000
2715,6,3050000
2001,8,2325000
1898,7,907000
2744,8,2750000
1321,6,1200000
2019,16,981000
1552,7,1300000
2355,6,780000
3368,7,3820000
1301,4,385000
1153,6,925000
1666,6,750000
1188,6,523000
1932,4,1475000
2192,6,1399500
1050,5,1007000
1249,5,805000
1060,4,905000
900,4,465000
950,4,719000
1102,5,739000
1100,5,675000
1618,6,1200000
895,5,420000
1250,8,625000
1200,5,950000
1939,6,3210000
2223,9,900000
1550,7,820000
3000,8,1265000
5550,17,735000
1500,6,860000
3145,8,2500000
1163,5,710000
1595,6,912000
1443,6,1020000
1665,6,780000
4840,12,6100000
1207,7,700000
4178,11,3750000
1473,7,800000
1599,6,380000
1011,5,626500
1779,7,1072000
1581,5,1900000
1250,6,635000
508,2,388000
1772,2,1200000
3698,9,3056000
1380,5,825000
1035,5,460000
1222,5,780000
1800,6,610000
1575,8,1450000
2688,12,1320000
818,3,862000
3675,14,625000
1565,9,768000
750,3,205000
1438,8,550000
2142,7,1251000
1735,6,979000
900,5,960000
1117,5,702000
796,5,750000
853,5,515000
900,5,810000
1267,5,900000
863,14,700000
1109,6,450000
2231,6,1442000
1637,8,720000
1400,6,640000
1640,6,725000
1581,10,741000
1832,6,1015000
720,4,500000
1420,4,1405000
1030,5,650000
800,5,800000
960,5,840000
1160,7,633500
1440,6,820000
615,2,615000
3042,10,3195000
789,4,555000
931,4,670000
952,4,770000
1003,6,540000
664,3,600000
1361,7,610000
1141,4,915000
437,2,295000
530,4,323000
1828,6,2808000
2366,13,555000
1042,4,615000
2375,11,1160000
1100,6,800000
900,5,630000
1612,7,615000
873,6,782000
1005,4,231500
1850,5,1500000
1011,4,660000
2553,10,850000
762,3,555000
1534,5,1534500
867,4,629000
1782,6,1050000
1768,6,1385000
2409,10,1320000
4000,7,2120000
1175,7,680000
2100,8,975000
2850,6,1225500
3335,10,2212500
780,5,160000
1196,5,550000
1394,6,460000
1250,7,475000
1394,6,490000
887,8,530000
1152,4,550000
925,4,800000
2150,9,880000
1337,5,350000
862,4,658000
395,1,305000
1111,5,1238000
1949,7,2495000
962,5,575000
1187,6,765000
1162,5,850000
1162,7,750000
2014,9,910000
795,3,525000
1175,5,515000
1336,6,1110000
1682,7,1480000
2403,6,3090000
1012,5,775000
1045,7,1903000
3218,13,1200000
3608,14,725000
2548,8,1690000
4274,11,780000
1294,5,372000
1221,5,860000
1275,5,320000
1250,5,660000
3400,10,730000
844,3,781000
1294,3,575000
493,2,439000
1842,6,1600000
1200,5,510000
1708,6,1125000
2617,8,2300000
2080,9,1052500
2487,8,1240000
909,4,619000
1125,4,495500
1444,6,780000
1000,5,627000
920,5,425000
3706,11,2000000
744,3,408000
2205,7,755000
2590,6,2375000
1200,6,556000
4721,13,7350000
1804,9,356500
1496,7,685000
962,3,655000
2190,6,1450000
1350,6,476000
1165,6,525000
1025,5,670000
1362,6,1190000
1788,6,2073500
1116,5,35000
1352,4,975000
987,5,825000
1250,5,633000
3504,7,1865000
970,3,835000
2139,7,1040000
2000,7,525000
1394,6,350000
1000,11,600000
1650,7,3850000
812,5,535000
825,4,295000
1606,8,760000
837,4,720000
1278,4,1120000
632,4,500000
1675,6,685000
1128,5,828000
1011,7,840000
1534,9,480000
1300,8,628000
1579,6,635000
1300,7,573000
1299,5,925000
1970,6,1350000
3373,13,565000
2761,7,2400000
3100,13,2475000
2580,8,2550000
1437,5,945000
1500,6,720000
710,3,710000
1208,4,740000
815,4,605000
1440,6,2000000
1290,5,1149000
626,3,215000
570,2,470000
2482,10,600000
1700,7,870000
1860,5,1900000
2953,9,1975000
1050,5,425000
1616,6,790000
1087,4,780000
1809,7,1380000
1453,5,1950000
1346,7,1010000
1402,5,318000
1304,8,570000
1855,7,720000
797,3,686000
1610,6,1068000
2812,9,1100000
1350,5,1050000
1910,6,1600000
2333,8,479000
855,5,649000
2078,6,918000
1531,6,780000
1554,3,1150000
1225,5,1305000
722,3,350000
1274,5,867500
550,2,480000
1639,5,2300000
292,2,311000
1456,3,1485000
1800,6,1385000
1836,4,2250000
1025,5,905000
2115,6,1510000
2251,7,1600500
1360,7,1475000
1205,5,254000
1062,3,720000
3274,5,825000
1593,7,810500
992,4,783000
1210,6,295000
1473,6,800000
1737,7,875000
1719,5,830000
1301,5,890000
1132,5,737000
1147,5,749000
2262,12,750000
1037,7,450000
1026,3,771000
1102,4,756000
1925,3,551000
1425,6,1530000
1360,6,829000
1149,5,1050000
1109,5,525000
2600,7,1550000
800,4,780000
1390,5,1310000
1020,5,510000
1162,6,248500
3628,8,5245500
1585,5,1075000
2650,8,1800000
837,4,420000
1347,6,470000
2868,8,1080000
1093,5,480000
1757,7,600000
432,1,580000
2647,8,2065000
2300,6,992000
2640,6,2950000
779,4,565000
829,3,571500
868,3,612000
1100,5,650000
640,4,655000
1040,5,755000
1180,6,725000
3183,13,2885000
1500,5,725000
1949,7,2495000
1812,6,1805000
1096,5,881000
2650,7,947000
828,5,500000
2200,9,1230000
1400,5,1190000
3766,9,4350000
700,3,535000
1780,7,610000
1078,3,590000
1256,5,678000
1146,4,950000
946,4,810000
650,2,500000
1467,5,900000
1159,6,365000
750,2,565000
1125,8,550000
1237,5,637500
1529,5,927000
2325,7,628500
1462,6,2300000
1500,6,400000
1832,6,610000
455,2,405000
2357,5,1050000
2572,6,5100000
1278,4,1090000
1670,5,2700000
903,3,788000
1500,5,689000
2596,13,1260000
1530,7,492000
1510,6,1300000
1300,4,380000
1294,6,545000
1100,5,680000
1625,6,1900000
676,3,386000
1449,6,422000
875,4,455000
949,5,500000
2316,12,880000
1,7,765000
493,2,435000
836,3,523000
1505,5,905000
756,2,850000
1368,6,650000
642,2,502000
990,3,625000
890,3,700000
1311,5,940000
1050,4,1050000
974,4,490000
1025,8,495000
1215,5,550000
1080,5,206500
1114,5,895000
1500,5,1380000
2700,10,640000
3133,9,836000
3205,10,1288000
970,3,690000
3650,13,1000000
2830,13,2895000
1730,7,921000
3250,17,1320000
1599,5,725000
1500,5,1500000
1700,7,320000
1306,6,430000
2053,7,1000000
3995,11,1150000
1250,8,1050000
1713,7,339000
1767,7,385000
1604,6,440000
787,4,490000
1798,6,900000
495,2,420000
1550,4,930000
1325,5,1650000
1616,6,1300000
1152,5,383000
1550,10,620000
2279,7,710000
1203,5,336000
1224,5,1300000
6300,20,3800000
1582,6,750000
1960,7,944000
1696,5,1750000
1500,5,190000
2210,6,1170000
2000,10,917500
1625,7,600000
836,4,450000
823,3,460000
3170,9,3750000
2400,8,1100000
1178,5,740000
1387,6,692000
2628,7,1475000
417,5,235000
2902,8,1800000
6386,11,4900000
1411,5,735000
1494,6,425000
1954,9,587000
708,3,375000
1820,5,1250000
1097,4,902500
1034,4,483000
1808,6,995000
1294,3,675000
1200,6,448000
1130,5,520000
7500,28,1880000
1078,4,1200000
1479,5,850000
1984,7,890000
2039,7,975000
3654,9,3290000
1453,8,300000
3018,7,1225000
3645,9,3785000
800,4,552000
921,4,720000
3582,15,1200000
1336,6,1150000
825,3,849000
682,3,450000
650,4,275500
926,2,582000
1175,4,1225000
566,2,395000
1050,6,749000
2528,9,2150000
1387,6,500000
1000,5,520000
1344,6,775000
1199,5,1010500
1430,6,1160000
1237,5,252000
669,4,576000
1400,6,839000
1869,8,880000
1203,5,985000
3300,15,1235000
1250,5,795000
1850,6,760000
1559,7,525000
1200,5,739000
1580,7,800000
1150,6,543000
838,3,410000
1204,5,890000
1746,7,922000
1993,6,2250000
988,4,261000
1068,5,342000
1450,6,510000
1000,4,775000
1791,7,855000
875,4,525000
1592,7,791500
1980,7,707000
1013,4,730000
2025,7,802000
492,3,501000
1222,5,619000
1200,5,687000
1200,4,725000
625,4,730000
1102,5,781000
1650,7,790000
1199,5,905000
1785,7,1000000
1870,6,1200000
1380,5,460000
1680,6,630000
1800,4,940000
1200,5,1600000
2369,12,5200000
3412,14,2200000
1830,9,1250000
1850,7,1575000
2069,9,880000
1565,11,309000
2700,7,1405000
1525,5,1320000
663,3,232000
1350,5,540000
1160,6,485000
1792,5,3100000
1000,6,1750000
2052,5,1900000
1961,5,2100000
490,2,320000
1053,4,865000
900,4,985000
1345,6,800000
1538,5,1150000
628,3,187000
985,4,270000
5200,13,4621000
1037,4,780000
2200,9,1550000
588,2,470000
1264,5,850000
1354,7,335000
1016,2,410000
1873,7,840000
669,3,250000
1499,5,439000
608,2,337000
550,2,425000
2600,11,750000
1351,6,642500
931,5,875000
1207,5,356500
1400,6,150000
1138,5,740000
2800,12,1660000
823,4,759000
972,4,775000
1309,4,1189000
1104,4,885000
885,4,775000
1145,5,700000
1540,7,435000
1113,3,612000
1500,8,649000
1296,5,811500
1602,7,750000
626,3,244500
417,5,276000
1021,4,735000
1955,7,1550000
2050,7,929000
763,3,643000
1995,6,675000
3236,12,1535000
1073,5,536000
1125,5,516000
1550,6,730000
1111,5,835000
915,5,991000
1072,4,849000
1135,5,1400000
966,3,595000
1270,5,770000
1355,6,646500
1162,5,667000
2192,7,685000
1925,6,810000
1609,6,1400000
3136,12,890000
967,4,927000
815,8,386000
1275,5,468000
1500,8,1250000
1000,7,610000
1858,8,1400000
1278,4,1125000
850,3,649000
1961,5,3850000
1500,5,670000
1610,8,1157000
1525,8,490000
1277,7,560000
2187,6,2200000
1300,5,525000
1479,6,737500
1500,6,768000
2050,5,1500000
2367,8,1350000
1100,5,927000
1024,4,905000
2202,3,1300000
1571,6,1200000
2138,8,1300000
1660,8,726000
1365,7,1032500
796,3,575000
1030,6,770000
1306,6,1000000
3051,8,2895000
1680,6,1600000
1250,5,829000
2250,8,1215000
2096,5,901000
930,5,390000
672,3,635000
1000,5,671500
1545,5,1060000
932,4,286000
2200,11,1200000
1588,5,765000
582,3,333000
1490,7,800000
511,2,665000
600,3,550000
1432,4,712000
1250,6,779000
1250,5,808000
800,3,413000
585,3,397000
1119,5,830000
1990,7,1895000
3432,9,1465000
1400,5,612000
1550,7,700000
1200,5,725000
2000,7,1125000
1700,6,1701000
3125,9,3600000
2000,10,1850000
2047,8,908000
1550,6,335000
973,4,750000
2176,3,1400000
1033,5,1074000
1922,4,2000000
1865,9,900000
1500,6,960000
953,4,485000
1604,5,890000
2615,10,1675000
1373,4,480000
1021,4,388000
2197,6,570000
1475,9,474000
2382,15,600000
825,4,510000
675,3,525000
801,4,530000
693,4,550000
1301,6,805000
1294,8,700000
2250,10,790000
1300,6,815500
924,6,1150000
1590,5,1230000
2671,6,1255000
1278,4,1618000
1894,7,1370000
6251,13,4675000
666,3,365000
1550,5,1295000
3300,9,2375000
1700,7,675000
1000,5,521000
2100,5,1605000
1850,5,1600000
4252,9,4000000
995,5,670000
1,5,855000
4565,12,3415000
1500,5,700000
1201,4,970000
1371,7,310000
1153,6,735000
1250,5,308000
680,4,620000
875,8,770000
750,6,300000
652,4,320000
550,3,559000
800,4,950000
732,4,900000
775,3,642500
2137,13,662000
1362,6,875000
2150,10,901000
2347,8,1116500
1906,6,1900000
1598,5,1095000
265,1,232500
837,4,373000
1272,6,378000
750,3,520000
1250,5,500000
1249,5,517000
1214,5,560000
879,4,580000
842,4,626000
1177,5,650000
998,4,690000
705,3,769000
1000,6,770000
1269,5,804000
1455,5,1255000
1037,4,935000
2614,23,1950000
1309,4,1200000
1639,5,1230000
1408,5,1853000
2775,11,3400000
1310,5,290000
600,3,420000
1000,7,495000
1049,5,565000
707,3,615000
1986,6,1630000
958,5,860000
1794,6,990000
1773,7,880000
1827,6,890000
1751,9,800000
1800,9,1075000
1750,7,1229000
1600,8,1450000
5000,16,1890000
3800,9,2210000
1143,5,800000
1320,4,725000
4831,18,2633000
837,3,611000
605,3,625000
1280,7,870000
1958,6,1325000
3391,16,540000
1420,6,650000
1146,5,775000
1750,7,885000
800,4,420000
2092,7,940000
1505,8,520000
675,4,630000
1120,7,885000
1367,5,1160000
1492,5,900000
1608,6,2700000
1169,6,571000
1300,6,819000
1450,7,705000
1931,7,820000
1034,5,1175000
1200,4,875000
1490,5,1300000
1178,4,499000
1901,8,1200000
2400,9,700000
2495,10,1125000
2350,9,950000
1154,4,675000
2670,11,1195000
768,4,389000
980,6,320000
2887,9,1680000
3500,13,1680000
2156,6,1735000
534,2,345000
2500,6,1900000
1540,7,575500
1847,6,570000
1463,5,1410000
1589,4,1350000
1610,7,791000
1575,7,550000
1150,6,680000
2000,5,952000
1650,7,751000
1215,6,325000
934,4,300000
921,4,875000
890,4,433000
1672,6,1342500
606,3,220000
950,5,600000
1828,7,690000
1170,6,760000
6400,27,1625000
1060,5,441000
1305,5,1150000
982,3,375000
617,2,390000
1785,6,1166000
800,4,500000
1300,6,548000
1397,6,670000
1690,11,755500
4400,13,2185000
1540,6,2250000
2272,7,1693000
3654,12,7998000
1450,6,825000
2560,12,1200000
1306,5,1349000
3000,8,3850000
695,5,180000
812,4,378000
1250,6,445000
1222,5,780000
2470,6,1715000
1450,7,530000
1858,8,1070000
1025,4,520000
2580,10,625000
2279,8,870000
1799,9,845000
1274,7,1400000
1589,5,1050000
2805,4,3525000
856,6,950000
1705,6,960000
1450,5,749000
1080,6,540000
3000,6,1350000
1512,5,1595000
3346,8,1850000
1605,6,685000
1445,6,950000
3898,10,2450000
1400,5,675000
688,4,675000
1000,5,250000
1430,7,375000
1947,9,780000
2081,8,1415000
539,3,395000
1726,7,200000
1930,6,322500
1244,6,420000
677,3,325000
1,3,583000
800,4,430000
2587,8,1930000
1150,5,630000
1375,6,760000
1075,6,910000
1850,7,1415000
500,2,403000
2386,8,1300000
800,9,517000
1100,5,583500
4791,11,3775000
1129,6,775000
2192,9,1198000
1200,5,687500
941,5,1250000
2000,6,800000
4000,12,1816000
1012,4,569000
1325,6,680000
2840,9,1150000
1600,7,1355000
2345,8,877000
1100,5,1250000
2576,9,1100000
850,4,332000
2195,10,485000
1508,8,805000
2200,10,2750000
1196,4,1015000
1171,4,440000
2153,8,1050000
1650,5,1290500
1200,6,620000
1000,4,800000
1100,5,395000
1210,5,875000
1263,6,1025000
2080,8,1600000
7957,33,3350000
988,5,725000
2800,9,1250000
1625,7,600000
1100,6,630000
705,3,190000
2780,10,1215000
2050,8,1295000
601,4,650000
1157,5,1370000
1250,5,1385000
1457,5,1650000
1470,6,840000
1770,5,1675000
1413,5,1900000
1000,4,635000
2500,8,870000
1187,4,1100000
1290,5,1360000
1775,6,1600000
1512,6,1105000
1032,5,1300000
1981,9,1600000
643,4,930000
1688,6,1700000
1132,4,1525000
900,4,1220000
1334,5,1195000
1175,5,750000
1945,6,2700000
1990,6,1515000
1300,5,1430000
657,3,845000
607,4,875000
899,3,1069000
1052,4,1200000
776,4,920000
1512,5,1995000
875,5,949000
3200,7,4000000
1228,5,1230000
2278,8,2600000
1315,6,1050000
2500,7,1620000
947,4,805000
492,3,501000
1474,5,650000
1250,5,890000
432,1,545000
928,4,1090000
2350,11,3075000
1196,5,730000
2015,7,834000
1001,4,1075000
1683,6,3200000
1602,5,2200000
669,3,550000
1038,4,1675000
1141,4,1177000
1075,6,1240000
1026,5,752000
1424,5,1330000
2170,7,1625000
1272,5,700000
970,4,1400000
1284,6,1250000
690,4,795000
1953,6,1500000
1380,6,888000
745,3,522000
1244,4,3500000
1500,5,2100000
1605,5,1400000
475,4,550000
3046,15,2250000
1500,7,1275000
1250,5,720000
1337,5,770000
1043,4,1300000
903,3,750000
1425,6,1495000
2231,10,2700000
1300,4,1530000
1250,5,460000
1032,6,532000
1200,5,1050000
2700,9,3500000
2016,7,1500000
1798,8,848000
761,4,1000000
780,4,888000
5786,12,4888000
1688,6,1000000
1619,7,210000
398,4,525000
2615,9,2300000
1252,4,1450000
1444,6,2500000
1200,5,171000
1265,5,871500
859,4,900000
1308,5,1020000
1429,6,1410500
1771,8,951000
1452,8,430000
1115,6,680000
2378,8,1440000
2063,10,1700000
2200,6,234000
1250,5,700000
970,5,744000
911,4,1100000
1621,6,1325000
2048,7,2525000
2080,7,2300000
1212,4,775000
1125,4,1457000
1846,5,1525000
1164,6,550000
4808,15,3800000
2520,8,1900000
706,3,620000
903,3,800000
1593,4,872500
2600,10,1535000
1902,6,1600000
2900,8,1625000
2435,7,2050000
1207,9,885000
1106,6,960000
935,3,825000
968,4,1065000
1950,7,1925000
1703,8,1250000
1463,7,1950000
1200,5,609000
2650,8,2350000
1700,5,1770000
2850,7,2800000
1252,4,1350000
1297,6,725000
1789,8,850000
1254,5,860000
713,3,885000
2166,11,1600000
1000,4,760000
2250,8,227500
1806,7,1300000
1200,5,810000
884,5,850000
2100,10,1950000
977,5,1030000
875,4,565000
697,4,762000
1539,7,950000
